City-State,id,city,city_ascii,state_id,City-State,state_name,county_fips,county_name,lat,lng,population,population_proper,density,source,incorporated,timezone,zips
Lazear-CO,1840028456,Lazear,Lazear,CO,Lazear-CO,Colorado,8029,Delta,38.78,-107.7817,,,98.6,point,FALSE,America/Denver,81419
Cuchara-CO,1840028533,Cuchara,Cuchara,CO,Cuchara-CO,Colorado,8055,Huerfano,37.3792,-105.1003,,,28.9,point,FALSE,America/Denver,81055
Hidden Lake-CO,1840028525,Hidden Lake,Hidden Lake,CO,Hidden Lake-CO,Colorado,8013,Boulder,40.1055,-105.4777,,,8.9,polygon,FALSE,America/Denver,80481
Dillon-CO,1840021429,Dillon,Dillon,CO,Dillon-CO,Colorado,8117,Summit,39.6209,-106.0385,961,961,236,polygon,TRUE,America/Denver,80435
Manitou Springs-CO,1840020237,Manitou Springs,Manitou Springs,CO,Manitou Springs-CO,Colorado,8041,El Paso,38.8576,-104.9124,5317,5317,650,polygon,TRUE,America/Denver,80829
Silverthorne-CO,1840022436,Silverthorne,Silverthorne,CO,Silverthorne-CO,Colorado,8117,Summit,39.6563,-106.0869,17792,4505,437,polygon,TRUE,America/Denver,80498
Jaroso-CO,1840028482,Jaroso,Jaroso,CO,Jaroso-CO,Colorado,8023,Costilla,37.0028,-105.6242,,,20.4,point,FALSE,America/Denver,81138
Hartsel-CO,1840027465,Hartsel,Hartsel,CO,Hartsel-CO,Colorado,8093,Park,39.0217,-105.7958,,,16,point,FALSE,America/Denver,80449
Copper Mountain-CO,1840028519,Copper Mountain,Copper Mountain,CO,Copper Mountain-CO,Colorado,8117,Summit,39.4769,-106.2011,,,75.3,polygon,FALSE,America/Denver,80443
Arlington-CO,1840028556,Arlington,Arlington,CO,Arlington-CO,Colorado,8061,Kiowa,38.3361,-103.3433,,,1.5,point,FALSE,America/Denver,81021
Mancos-CO,1840022555,Mancos,Mancos,CO,Mancos-CO,Colorado,8083,Montezuma,37.3466,-108.2939,1460,1460,883,polygon,TRUE,America/Denver,81328
Twin Lakes-CO,1840024479,Twin Lakes,Twin Lakes,CO,Twin Lakes-CO,Colorado,8065,Lake,39.1037,-106.319,,,4.6,polygon,FALSE,America/Denver,80461 81251
Yuma-CO,1840021413,Yuma,Yuma,CO,Yuma-CO,Colorado,8125,Yuma,40.1239,-102.7164,3581,3582,443,polygon,TRUE,America/Denver,80759
Briggsdale-CO,1840027347,Briggsdale,Briggsdale,CO,Briggsdale-CO,Colorado,8123,Weld,40.6347,-104.3269,,,115.9,point,FALSE,America/Denver,80611
Two Buttes-CO,1840022552,Two Buttes,Two Buttes,CO,Two Buttes-CO,Colorado,8009,Baca,37.5607,-102.3966,41,41,63,polygon,TRUE,America/Denver,81084
Vona-CO,1840022453,Vona,Vona,CO,Vona-CO,Colorado,8063,Kit Carson,39.3021,-102.7434,106,106,184,polygon,TRUE,America/Denver,80861
Castle Pines Village-CO,1840028593,Castle Pines Village,Castle Pines Village,CO,Castle Pines Village-CO,Colorado,8035,Douglas,39.4421,-104.8972,,,488.4,polygon,FALSE,America/Denver,80108
El Rancho-CO,1840028443,El Rancho,El Rancho,CO,El Rancho-CO,Colorado,8059,Jefferson,39.6986,-105.3336,,,115.7,point,FALSE,America/Denver,80439
Nucla-CO,1840022505,Nucla,Nucla,CO,Nucla-CO,Colorado,8085,Montrose,38.2664,-108.5488,710,710,381,polygon,TRUE,America/Denver,81424
Leadville-CO,1840020228,Leadville,Leadville,CO,Leadville-CO,Colorado,8065,Lake,39.2467,-106.2935,5215,2693,942,polygon,TRUE,America/Denver,80461
Columbine Valley-CO,1840028444,Columbine Valley,Columbine Valley,CO,Columbine Valley-CO,Colorado,8005,Arapahoe,39.5993,-105.035,1406,1406,529,polygon,TRUE,America/Denver,80123
Avon-CO,1840020194,Avon,Avon,CO,Avon-CO,Colorado,8037,Eagle,39.6448,-106.5138,6525,6525,313,polygon,TRUE,America/Denver,81620 81655
Western Hills-CO,1840027413,Western Hills,Western Hills,CO,Western Hills-CO,Colorado,8001,Adams,39.8322,-104.9972,,,3012.7,point,FALSE,America/Denver,80221
Yoder-CO,1840028487,Yoder,Yoder,CO,Yoder-CO,Colorado,8041,El Paso,38.8394,-104.2219,,,3.8,point,FALSE,America/Denver,80864
Loma-CO,1840026665,Loma,Loma,CO,Loma-CO,Colorado,8077,Mesa,39.2075,-108.805,,,299,polygon,FALSE,America/Denver,81524
Buffalo Creek-CO,1840027433,Buffalo Creek,Buffalo Creek,CO,Buffalo Creek-CO,Colorado,8059,Jefferson,39.3867,-105.2703,,,46.8,point,FALSE,America/Denver,80425
