City-State,id,city,city_ascii,state_id,City-State,state_name,county_fips,county_name,lat,lng,population,population_proper,density,source,incorporated,timezone,zips
Corydon-IA,1840007200,Corydon,Corydon,IA,Corydon-IA,Iowa,19185,Wayne,40.7574,-93.3174,1603,1603,444,polygon,TRUE,America/Chicago,50060
La Motte-IA,1840008091,La Motte,La Motte,IA,La Motte-IA,Iowa,19097,Jackson,42.2958,-90.6235,253,253,213,polygon,TRUE,America/Chicago,52054
Hardy-IA,1840006908,Hardy,Hardy,IA,Hardy-IA,Iowa,19091,Humboldt,42.8101,-94.0512,45,45,39,polygon,TRUE,America/Chicago,50545
Eddyville-IA,1840008267,Eddyville,Eddyville,IA,Eddyville-IA,Iowa,19179,Wapello,41.1591,-92.6297,1005,1005,328,polygon,TRUE,America/Chicago,52553
Palo-IA,1840009146,Palo,Palo,IA,Palo-IA,Iowa,19113,Linn,42.0646,-91.8002,1077,1077,338,polygon,TRUE,America/Chicago,52324
Hull-IA,1840006873,Hull,Hull,IA,Hull-IA,Iowa,19167,Sioux,43.1895,-96.1336,2266,2266,668,polygon,TRUE,America/Chicago,51239
Marquette-IA,1840008014,Marquette,Marquette,IA,Marquette-IA,Iowa,19043,Clayton,43.0446,-91.1905,453,453,100,polygon,TRUE,America/Chicago,52157 52158
Thor-IA,1840010087,Thor,Thor,IA,Thor-IA,Iowa,19091,Humboldt,42.6881,-94.0496,179,179,69,polygon,TRUE,America/Chicago,50591
New Providence-IA,1840008078,New Providence,New Providence,IA,New Providence-IA,Iowa,19083,Hardin,42.2812,-93.1718,225,225,86,polygon,TRUE,America/Chicago,50206
Baldwin-IA,1840006980,Baldwin,Baldwin,IA,Baldwin-IA,Iowa,19097,Jackson,42.0732,-90.8385,106,106,112,polygon,TRUE,America/Chicago,52207
Charles City-IA,1840000382,Charles City,Charles City,IA,Charles City-IA,Iowa,19067,Floyd,43.0644,-92.6745,7510,7457,463,polygon,TRUE,America/Chicago,50616
Victor-IA,1840010178,Victor,Victor,IA,Victor-IA,Iowa,19095,Iowa,41.7308,-92.2947,881,881,701,polygon,TRUE,America/Chicago,52347
Lytton-IA,1840009112,Lytton,Lytton,IA,Lytton-IA,Iowa,19161,Sac,42.4233,-94.8605,299,299,582,polygon,TRUE,America/Chicago,50561
Orleans-IA,1840009026,Orleans,Orleans,IA,Orleans-IA,Iowa,19059,Dickinson,43.4511,-95.0989,613,613,211,polygon,TRUE,America/Chicago,51360
Dexter-IA,1840007057,Dexter,Dexter,IA,Dexter-IA,Iowa,19049,Dallas,41.5154,-94.2276,600,600,185,polygon,TRUE,America/Chicago,50070
Silver City-IA,1840009343,Silver City,Silver City,IA,Silver City-IA,Iowa,19129,Mills,41.1114,-95.638,247,247,438,polygon,TRUE,America/Chicago,51571
Nemaha-IA,1840008068,Nemaha,Nemaha,IA,Nemaha-IA,Iowa,19161,Sac,42.515,-95.0889,82,82,430,polygon,TRUE,America/Chicago,50567
Bolan-IA,1840024036,Bolan,Bolan,IA,Bolan-IA,Iowa,19195,Worth,43.3735,-93.1085,,,11.3,polygon,FALSE,America/Chicago,50448
Harvey-IA,1840007116,Harvey,Harvey,IA,Harvey-IA,Iowa,19125,Marion,41.3179,-92.9227,238,238,135,polygon,TRUE,America/Chicago,50119
Magnolia-IA,1840009206,Magnolia,Magnolia,IA,Magnolia-IA,Iowa,19085,Harrison,41.6922,-95.8741,173,173,117,polygon,TRUE,America/Chicago,51550
Mount Pleasant-IA,1840000888,Mount Pleasant,Mount Pleasant,IA,Mount Pleasant-IA,Iowa,19087,Henry,40.9622,-91.5453,8360,8392,380,polygon,TRUE,America/Chicago,52641
Sand Springs-IA,1840029660,Sand Springs,Sand Springs,IA,Sand Springs-IA,Iowa,19055,Delaware,42.3175,-91.1893,,,35.3,point,FALSE,America/Chicago,52237
Canton-IA,1840029608,Canton,Canton,IA,Canton-IA,Iowa,19105,Jones,42.1633,-90.8957,,,35,point,FALSE,America/Chicago,52309
Lovilia-IA,1840009342,Lovilia,Lovilia,IA,Lovilia-IA,Iowa,19135,Monroe,41.135,-92.9083,510,510,391,polygon,TRUE,America/Chicago,50150
Spirit Lake-IA,1840009023,Spirit Lake,Spirit Lake,IA,Spirit Lake-IA,Iowa,19059,Dickinson,43.4177,-95.1109,11375,5086,431,polygon,TRUE,America/Chicago,51360
Kiron-IA,1840008118,Kiron,Kiron,IA,Kiron-IA,Iowa,19047,Crawford,42.194,-95.3271,273,273,505,polygon,TRUE,America/Chicago,51448
Oyens-IA,1840009071,Oyens,Oyens,IA,Oyens-IA,Iowa,19149,Plymouth,42.82,-96.0582,102,102,388,polygon,TRUE,America/Chicago,51031 51045
Westfield-IA,1840010082,Westfield,Westfield,IA,Westfield-IA,Iowa,19149,Plymouth,42.7561,-96.6056,131,131,395,polygon,TRUE,America/Chicago,51062
Dallas Center-IA,1840007052,Dallas Center,Dallas Center,IA,Dallas Center-IA,Iowa,19049,Dallas,41.6854,-93.9816,1746,1746,127,polygon,TRUE,America/Chicago,50063
Cantril-IA,1840007190,Cantril,Cantril,IA,Cantril-IA,Iowa,19177,Van Buren,40.6429,-92.0685,218,218,165,polygon,TRUE,America/Chicago,52542
Panorama Park-IA,1840009235,Panorama Park,Panorama Park,IA,Panorama Park-IA,Iowa,19163,Scott,41.5556,-90.4536,151,151,1089,polygon,TRUE,America/Chicago,52722
Danbury-IA,1840006950,Danbury,Danbury,IA,Danbury-IA,Iowa,19193,Woodbury,42.2364,-95.7216,338,338,322,polygon,TRUE,America/Chicago,51019
Burt-IA,1840006847,Burt,Burt,IA,Burt-IA,Iowa,19109,Kossuth,43.1989,-94.2211,505,505,448,polygon,TRUE,America/Chicago,50522
