City-State,id,city,city_ascii,state_id,City-State,state_name,county_fips,county_name,lat,lng,population,population_proper,density,source,incorporated,timezone,zips
Rutherfordton-NC,1840017834,Rutherfordton,Rutherfordton,NC,Rutherfordton-NC,North Carolina,37161,Rutherford,35.3642,-81.9613,4147,4147,388,polygon,TRUE,America/New_York,28139
Sedgefield-NC,1840032979,Sedgefield,Sedgefield,NC,Sedgefield-NC,North Carolina,37081,Guilford,36.0149,-79.897,,,282.5,point,FALSE,America/New_York,27282
Bethlehem-NC,1840013382,Bethlehem,Bethlehem,NC,Bethlehem-NC,North Carolina,37003,Alexander,35.8162,-81.2962,,,278.2,polygon,FALSE,America/New_York,28601 28681
Highlands-NC,1840015467,Highlands,Highlands,NC,Highlands-NC,North Carolina,37113,Macon,35.0539,-83.1976,941,941,60,polygon,TRUE,America/New_York,28741
Spindale-NC,1840017835,Spindale,Spindale,NC,Spindale-NC,North Carolina,37161,Rutherford,35.3599,-81.9232,4248,4248,306,polygon,TRUE,America/New_York,28160
Sugar Mountain-NC,1840017726,Sugar Mountain,Sugar Mountain,NC,Sugar Mountain-NC,North Carolina,37011,Avery,36.127,-81.8649,197,197,31,polygon,TRUE,America/New_York,28604
Bahama-NC,1840032922,Bahama,Bahama,NC,Bahama-NC,North Carolina,37063,Durham,36.166,-78.8767,,,96.8,point,FALSE,America/New_York,27503
Fort Barnwell-NC,1840032948,Fort Barnwell,Fort Barnwell,NC,Fort Barnwell-NC,North Carolina,37049,Craven,35.2913,-77.335,,,20.7,point,FALSE,America/New_York,28526
Moncure-NC,1840025794,Moncure,Moncure,NC,Moncure-NC,North Carolina,37037,Chatham,35.6238,-79.0768,,,124.5,polygon,FALSE,America/New_York,27559
Silver Lake-NC,1840032901,Silver Lake,Silver Lake,NC,Silver Lake-NC,North Carolina,37129,New Hanover,34.1409,-77.909,,,1119.1,polygon,FALSE,America/New_York,28412
Wade-NC,1840016443,Wade,Wade,NC,Wade-NC,North Carolina,37051,Cumberland,35.1639,-78.7371,567,567,122,polygon,TRUE,America/New_York,28395
Belville-NC,1840015578,Belville,Belville,NC,Belville-NC,North Carolina,37019,Brunswick,34.2192,-77.9983,2094,2094,493,polygon,TRUE,America/New_York,28451
Black Mountain-NC,1840015392,Black Mountain,Black Mountain,NC,Black Mountain-NC,North Carolina,37021,Buncombe,35.6142,-82.3275,8384,8384,485,polygon,TRUE,America/New_York,28711
Altamahaw-NC,1840013358,Altamahaw,Altamahaw,NC,Altamahaw-NC,North Carolina,37001,Alamance,36.1868,-79.5051,,,170.6,polygon,FALSE,America/New_York,27244 27202
Godwin-NC,1840016441,Godwin,Godwin,NC,Godwin-NC,North Carolina,37051,Cumberland,35.2133,-78.6771,145,145,108,polygon,TRUE,America/New_York,28344
Waynesville-NC,1840016297,Waynesville,Waynesville,NC,Waynesville-NC,North Carolina,37087,Haywood,35.4853,-82.9996,9958,9958,437,polygon,TRUE,America/New_York,28786 28738
Powellsville-NC,1840017737,Powellsville,Powellsville,NC,Powellsville-NC,North Carolina,37015,Bertie,36.2253,-76.9316,253,253,273,polygon,TRUE,America/New_York,27924 27967
Myrtle Grove-NC,1840013632,Myrtle Grove,Myrtle Grove,NC,Myrtle Grove-NC,North Carolina,37129,New Hanover,34.123,-77.8834,,,881.9,polygon,FALSE,America/New_York,28409
Salemburg-NC,1840017874,Salemburg,Salemburg,NC,Salemburg-NC,North Carolina,37163,Sampson,35.0152,-78.5029,427,427,169,polygon,TRUE,America/New_York,28385
Almond-NC,1840032921,Almond,Almond,NC,Almond-NC,North Carolina,37173,Swain,35.3698,-83.5652,,,9.5,point,FALSE,America/New_York,28713
Sandy Ridge-NC,1840032887,Sandy Ridge,Sandy Ridge,NC,Sandy Ridge-NC,North Carolina,37169,Stokes,36.499,-80.1042,,,18.6,point,FALSE,America/New_York,27046
Valhalla-NC,1840032991,Valhalla,Valhalla,NC,Valhalla-NC,North Carolina,37041,Chowan,36.1371,-76.6577,,,19.7,point,FALSE,America/New_York,27932
Cofield-NC,1840017704,Cofield,Cofield,NC,Cofield-NC,North Carolina,37091,Hertford,36.3567,-76.9105,390,390,47,polygon,TRUE,America/New_York,27922
Castle Hayne-NC,1840013628,Castle Hayne,Castle Hayne,NC,Castle Hayne-NC,North Carolina,37129,New Hanover,34.3583,-77.9114,,,415.8,polygon,FALSE,America/New_York,28429
South Weldon-NC,1840013310,South Weldon,South Weldon,NC,South Weldon-NC,North Carolina,37083,Halifax,36.4135,-77.6024,,,486.7,polygon,FALSE,America/New_York,27890
Avery Creek-NC,1840013408,Avery Creek,Avery Creek,NC,Avery Creek-NC,North Carolina,37021,Buncombe,35.4651,-82.5719,,,454.1,polygon,FALSE,America/New_York,28704
Ingold-NC,1840013480,Ingold,Ingold,NC,Ingold-NC,North Carolina,37163,Sampson,34.8312,-78.3497,,,26.3,polygon,FALSE,America/New_York,28328 28441
Magnolia-NC,1840016467,Magnolia,Magnolia,NC,Magnolia-NC,North Carolina,37061,Duplin,34.8959,-78.0544,946,946,339,polygon,TRUE,America/New_York,28453
Mount Pleasant-NC,1840016363,Mount Pleasant,Mount Pleasant,NC,Mount Pleasant-NC,North Carolina,37025,Cabarrus,35.3752,-80.4496,1888,1888,218,polygon,TRUE,America/New_York,28124 28025
Lansing-NC,1840016028,Lansing,Lansing,NC,Lansing-NC,North Carolina,37009,Ashe,36.4989,-81.5098,154,154,181,polygon,TRUE,America/New_York,28643
Warrensville-NC,1840032993,Warrensville,Warrensville,NC,Warrensville-NC,North Carolina,37009,Ashe,36.4607,-81.519,,,56,point,FALSE,America/New_York,28693
Providence-NC,1840032975,Providence,Providence,NC,Providence-NC,North Carolina,37033,Caswell,36.5051,-79.3703,,,34.2,point,FALSE,America/New_York,27315
Swansboro-NC,1840016532,Swansboro,Swansboro,NC,Swansboro-NC,North Carolina,37133,Onslow,34.6958,-77.1357,19459,3173,582,polygon,TRUE,America/New_York,28584
Fountain-NC,1840016276,Fountain,Fountain,NC,Fountain-NC,North Carolina,37147,Pitt,35.672,-77.6308,435,435,180,polygon,TRUE,America/New_York,27828 27829
