City-State,id,city,city_ascii,state_id,City-State,state_name,county_fips,county_name,lat,lng,population,population_proper,density,source,incorporated,timezone,zips
Gowan-MN,1840032002,Gowan,Gowan,MN,Gowan-MN,Minnesota,27137,St. Louis,46.8641,-92.8471,,,11.3,point,FALSE,America/Chicago,55736
Red Wing-MN,1840008959,Red Wing,Red Wing,MN,Red Wing-MN,Minnesota,27049,Goodhue,44.5818,-92.6041,14424,16526,184,polygon,TRUE,America/Chicago,55089 55066
Margie-MN,1840031850,Margie,Margie,MN,Margie-MN,Minnesota,27071,Koochiching,48.0952,-93.9399,,,8.7,point,FALSE,America/Chicago,56658
Quamba-MN,1840008870,Quamba,Quamba,MN,Quamba-MN,Minnesota,27065,Kanabec,45.9155,-93.1751,129,129,69,polygon,TRUE,America/Chicago,55007 55051
Belview-MN,1840006782,Belview,Belview,MN,Belview-MN,Minnesota,27127,Redwood,44.6067,-95.3289,358,358,146,polygon,TRUE,America/Chicago,56214
McGrath-MN,1840007732,McGrath,McGrath,MN,McGrath-MN,Minnesota,27001,Aitkin,46.2419,-93.2751,76,76,78,polygon,TRUE,America/Chicago,56350
New Munich-MN,1840007783,New Munich,New Munich,MN,New Munich-MN,Minnesota,27145,Stearns,45.6309,-94.7526,325,325,239,polygon,TRUE,America/Chicago,56356 56352
Centerville-MN,1840006715,Centerville,Centerville,MN,Centerville-MN,Minnesota,27003,Anoka,45.1638,-93.054,3953,3953,717,polygon,TRUE,America/Chicago,55038
Saum-MN,1840031944,Saum,Saum,MN,Saum-MN,Minnesota,27007,Beltrami,47.9747,-94.6769,,,1.4,point,FALSE,America/Chicago,56650
West Saint Paul-MN,1840010012,West Saint Paul,West Saint Paul,MN,West Saint Paul-MN,Minnesota,27037,Dakota,44.9019,-93.0857,19746,19746,1551,polygon,TRUE,America/Chicago,55118
Wannaska-MN,1840031911,Wannaska,Wannaska,MN,Wannaska-MN,Minnesota,27135,Roseau,48.6583,-95.7347,,,21.8,point,FALSE,America/Chicago,56761
Wacouta-MN,1840031910,Wacouta,Wacouta,MN,Wacouta-MN,Minnesota,27049,Goodhue,44.545,-92.4349,,,28.6,point,FALSE,America/Chicago,55066
White Bear Lake-MN,1840010005,White Bear Lake,White Bear Lake,MN,White Bear Lake-MN,Minnesota,27123,Ramsey,45.0654,-93.0149,25634,25634,1234,polygon,TRUE,America/Chicago,55110
Winthrop-MN,1840010013,Winthrop,Winthrop,MN,Winthrop-MN,Minnesota,27143,Sibley,44.5434,-94.3611,1352,1352,492,polygon,TRUE,America/Chicago,55396
